"nr_glosowania" "za" "przeciw" "wstrzymal" "nieobecny" "obecny" "tendencja" "proc_zgodnosci"
"1092" 1092 1 229 0 4 230 "Przeciw" 1
"1093" 1093 228 0 0 6 228 "Za" 1
"1094" 1094 228 0 0 6 228 "Za" 1
"1095" 1095 228 0 0 6 228 "Za" 1
"1096" 1096 230 0 0 4 230 "Za" 1
"1097" 1097 0 229 0 5 229 "Przeciw" 1
"1098" 1098 0 228 0 6 228 "Przeciw" 1
"1099" 1099 0 227 0 7 227 "Przeciw" 1
"1100" 1100 0 230 0 4 230 "Przeciw" 1
"1101" 1101 0 228 0 6 228 "Przeciw" 1
"1102" 1102 0 230 0 4 230 "Przeciw" 1
"1103" 1103 0 229 0 5 229 "Przeciw" 1
"1104" 1104 0 228 0 6 228 "Przeciw" 1
"1105" 1105 0 229 0 5 229 "Przeciw" 1
"1106" 1106 0 229 0 5 229 "Przeciw" 1
"1107" 1107 1 228 0 5 229 "Przeciw" 1
"1108" 1108 0 230 0 4 230 "Przeciw" 1
"1109" 1109 0 229 0 5 229 "Przeciw" 1
"1110" 1110 1 225 0 8 226 "Przeciw" 1
"1111" 1111 230 0 0 4 230 "Za" 1
"1112" 1112 222 5 0 7 227 "Za" 0.98
"1113" 1113 0 226 0 8 226 "Przeciw" 1
"1114" 1114 0 228 0 6 228 "Przeciw" 1
"1115" 1115 0 229 0 5 229 "Przeciw" 1
"1116" 1116 0 224 0 10 224 "Przeciw" 1
"1117" 1117 2 222 0 10 224 "Przeciw" 0.99
"1118" 1118 214 11 0 9 225 "Za" 0.95
"1119" 1119 0 230 0 4 230 "Przeciw" 1
"1120" 1120 0 228 0 6 228 "Przeciw" 1
"1121" 1121 1 229 0 4 230 "Przeciw" 1
"1122" 1122 3 227 0 4 230 "Przeciw" 0.99
"1123" 1123 0 230 0 4 230 "Przeciw" 1
"1124" 1124 1 230 0 3 231 "Przeciw" 1
"1125" 1125 230 0 0 4 230 "Za" 1
"1126" 1126 0 225 0 9 225 "Przeciw" 1
"1127" 1127 229 0 0 5 229 "Za" 1
"1128" 1128 0 229 0 5 229 "Przeciw" 1
"1129" 1129 0 227 1 6 228 "Przeciw" 1
"1130" 1130 0 230 0 4 230 "Przeciw" 1
"1131" 1131 0 229 0 5 229 "Przeciw" 1
"1132" 1132 0 227 0 7 227 "Przeciw" 1
"1133" 1133 228 0 1 5 229 "Za" 1
"1134" 1134 0 228 0 6 228 "Przeciw" 1
"1135" 1135 231 0 0 3 231 "Za" 1
"1136" 1136 229 0 0 5 229 "Za" 1
"1137" 1137 221 4 0 9 225 "Za" 0.98
"1138" 1138 0 228 0 6 228 "Przeciw" 1
"1139" 1139 0 223 0 11 223 "Przeciw" 1
"1140" 1140 0 224 0 10 224 "Przeciw" 1
"1141" 1141 0 228 0 6 228 "Przeciw" 1
"1142" 1142 0 227 0 7 227 "Przeciw" 1
"1143" 1143 227 1 0 6 228 "Za" 1
"1144" 1144 0 228 0 6 228 "Przeciw" 1
"1145" 1145 0 226 0 8 226 "Przeciw" 1
"1146" 1146 0 226 0 8 226 "Przeciw" 1
"1147" 1147 0 226 0 8 226 "Przeciw" 1
"1148" 1148 0 225 0 9 225 "Przeciw" 1
"1149" 1149 0 221 0 13 221 "Przeciw" 1
"1150" 1150 0 228 0 6 228 "Przeciw" 1
"1151" 1151 0 223 0 11 223 "Przeciw" 1
"1152" 1152 221 7 0 6 228 "Za" 0.97
"1153" 1153 0 228 0 6 228 "Przeciw" 1
"1154" 1154 224 4 0 6 228 "Za" 0.98
"1155" 1155 0 225 0 9 225 "Przeciw" 1
"1156" 1156 0 227 0 7 227 "Przeciw" 1
"1157" 1157 0 226 0 8 226 "Przeciw" 1
"1158" 1158 0 227 0 7 227 "Przeciw" 1
"1159" 1159 1 223 0 10 224 "Przeciw" 1
"1160" 1160 0 226 0 8 226 "Przeciw" 1
"1161" 1161 0 228 0 6 228 "Przeciw" 1
"1162" 1162 0 228 0 6 228 "Przeciw" 1
"1163" 1163 0 229 0 5 229 "Przeciw" 1
"1164" 1164 0 227 0 7 227 "Przeciw" 1
"1165" 1165 0 228 0 6 228 "Przeciw" 1
"1166" 1166 0 228 0 6 228 "Przeciw" 1
"1167" 1167 0 226 0 8 226 "Przeciw" 1
"1168" 1168 0 229 0 5 229 "Przeciw" 1
"1169" 1169 229 0 0 5 229 "Za" 1
"1170" 1170 0 227 0 7 227 "Przeciw" 1
"1171" 1171 1 227 0 6 228 "Przeciw" 1
"1172" 1172 0 228 0 6 228 "Przeciw" 1
"1173" 1173 0 228 0 6 228 "Przeciw" 1
"1174" 1174 0 226 0 8 226 "Przeciw" 1
"1175" 1175 0 229 0 5 229 "Przeciw" 1
"1176" 1176 0 227 0 7 227 "Przeciw" 1
"1177" 1177 0 217 0 17 217 "Przeciw" 1
"1178" 1178 2 223 0 9 225 "Przeciw" 0.99
"1179" 1179 1 225 0 8 226 "Przeciw" 1
"1180" 1180 1 226 0 7 227 "Przeciw" 1
"1181" 1181 0 224 0 10 224 "Przeciw" 1
"1182" 1182 0 228 0 6 228 "Przeciw" 1
"1183" 1183 0 227 0 7 227 "Przeciw" 1
"1184" 1184 0 227 0 7 227 "Przeciw" 1
"1185" 1185 0 227 0 7 227 "Przeciw" 1
"1186" 1186 1 228 0 5 229 "Przeciw" 1
"1187" 1187 227 1 0 6 228 "Za" 1
"1188" 1188 1 225 0 8 226 "Przeciw" 1
"1189" 1189 228 0 0 6 228 "Za" 1
"1190" 1190 0 228 0 6 228 "Przeciw" 1
"1191" 1191 228 1 0 5 229 "Za" 1
"1192" 1192 1 226 0 7 227 "Przeciw" 1
"1193" 1193 0 226 0 8 226 "Przeciw" 1
"1194" 1194 0 225 0 9 225 "Przeciw" 1
"1195" 1195 0 224 0 10 224 "Przeciw" 1
"1196" 1196 0 226 0 8 226 "Przeciw" 1
"1197" 1197 0 227 0 7 227 "Przeciw" 1
"1198" 1198 0 227 0 7 227 "Przeciw" 1
"1199" 1199 0 226 0 8 226 "Przeciw" 1
"1200" 1200 2 226 0 6 228 "Przeciw" 0.99
"1201" 1201 0 227 0 7 227 "Przeciw" 1
"1202" 1202 0 228 0 6 228 "Przeciw" 1
"1203" 1203 0 227 0 7 227 "Przeciw" 1
"1204" 1204 229 0 0 5 229 "Za" 1
"1205" 1205 1 224 0 9 225 "Przeciw" 1
"1206" 1206 223 0 0 11 223 "Za" 1
"1207" 1207 225 2 0 7 227 "Za" 0.99
"1208" 1208 1 223 1 9 225 "Przeciw" 0.99
"1209" 1209 219 0 0 15 219 "Za" 1
"1210" 1210 219 2 0 13 221 "Za" 0.99
"1211" 1211 0 230 0 4 230 "Przeciw" 1
"1212" 1212 0 230 0 4 230 "Przeciw" 1
"1213" 1213 0 229 0 5 229 "Przeciw" 1
"1214" 1214 226 0 0 8 226 "Za" 1
"1215" 1215 230 0 0 4 230 "Za" 1
"1216" 1216 0 230 0 4 230 "Przeciw" 1
"1217" 1217 0 230 0 4 230 "Przeciw" 1
"1218" 1218 0 226 0 8 226 "Przeciw" 1
"1219" 1219 222 0 0 11 222 "Za" 1
"1220" 1220 221 0 0 12 221 "Za" 1
"1221" 1221 216 2 0 15 218 "Za" 0.99
"1222" 1222 222 2 0 9 224 "Za" 0.99
"1223" 1223 0 223 0 10 223 "Przeciw" 1
"1224" 1224 223 1 0 9 224 "Za" 1
"1225" 1225 222 2 0 9 224 "Za" 0.99
"1226" 1226 0 223 0 10 223 "Przeciw" 1
"1227" 1227 224 0 0 9 224 "Za" 1
"1228" 1228 0 223 0 10 223 "Przeciw" 1
"1229" 1229 0 223 0 10 223 "Przeciw" 1
"1230" 1230 0 221 0 12 221 "Przeciw" 1
"1231" 1231 0 222 0 11 222 "Przeciw" 1
"1232" 1232 0 221 0 12 221 "Przeciw" 1
"1233" 1233 0 223 0 10 223 "Przeciw" 1
"1234" 1234 0 220 0 13 220 "Przeciw" 1
"1235" 1235 2 222 0 9 224 "Przeciw" 0.99
"1236" 1236 223 1 0 9 224 "Za" 1
"1237" 1237 0 224 0 9 224 "Przeciw" 1
"1238" 1238 0 222 0 11 222 "Przeciw" 1
"1239" 1239 4 216 1 12 221 "Przeciw" 0.98
"1240" 1240 223 0 0 10 223 "Za" 1
"1241" 1241 218 0 0 15 218 "Za" 1
"1242" 1242 215 4 0 14 219 "Za" 0.98
"1243" 1243 0 10 216 7 226 "Wstrzyma³ siê" 0.96
"1244" 1244 225 1 0 7 226 "Za" 1
"1245" 1245 0 218 0 15 218 "Przeciw" 1
"1246" 1246 219 3 0 11 222 "Za" 0.99
"1247" 1247 0 223 0 10 223 "Przeciw" 1
"1248" 1248 0 225 0 8 225 "Przeciw" 1
"1249" 1249 0 224 0 9 224 "Przeciw" 1
"1250" 1250 0 225 0 8 225 "Przeciw" 1
"1251" 1251 0 225 0 8 225 "Przeciw" 1
"1252" 1252 0 226 0 7 226 "Przeciw" 1
"1253" 1253 0 225 0 8 225 "Przeciw" 1
"1254" 1254 0 226 0 7 226 "Przeciw" 1
"1255" 1255 0 222 0 11 222 "Przeciw" 1
"1256" 1256 0 223 0 10 223 "Przeciw" 1
"1257" 1257 0 224 0 9 224 "Przeciw" 1
"1258" 1258 1 223 0 9 224 "Przeciw" 1
"1259" 1259 1 220 0 12 221 "Przeciw" 1
"1260" 1260 0 223 0 10 223 "Przeciw" 1
"1261" 1261 220 2 0 11 222 "Za" 0.99
"1262" 1262 0 226 0 7 226 "Przeciw" 1
"1263" 1263 0 224 0 9 224 "Przeciw" 1
"1264" 1264 1 222 0 10 223 "Przeciw" 1
"1265" 1265 223 0 0 10 223 "Za" 1
"1266" 1266 0 221 0 12 221 "Przeciw" 1
"1267" 1267 0 219 0 14 219 "Przeciw" 1
"1268" 1268 0 222 0 11 222 "Przeciw" 1
"1269" 1269 0 221 0 12 221 "Przeciw" 1
"1270" 1270 0 223 0 10 223 "Przeciw" 1
"1271" 1271 219 0 0 14 219 "Za" 1
"1272" 1272 217 2 0 14 219 "Za" 0.99
"1273" 1273 220 0 0 13 220 "Za" 1
"1274" 1274 3 219 0 11 222 "Przeciw" 0.99
"1275" 1275 224 0 0 9 224 "Za" 1
"1276" 1276 220 3 0 10 223 "Za" 0.99
"1277" 1277 1 223 0 9 224 "Przeciw" 1
"1278" 1278 1 221 0 11 222 "Przeciw" 1
"1279" 1279 0 218 0 15 218 "Przeciw" 1
"1280" 1280 0 224 0 9 224 "Przeciw" 1
"1281" 1281 0 222 0 11 222 "Przeciw" 1
"1282" 1282 1 221 0 11 222 "Przeciw" 1
"1283" 1283 222 0 0 11 222 "Za" 1
"1284" 1284 221 0 0 12 221 "Za" 1
"1285" 1285 217 3 0 13 220 "Za" 0.99
"1286" 1286 0 222 0 11 222 "Przeciw" 1
"1287" 1287 0 222 0 11 222 "Przeciw" 1
"1288" 1288 0 224 0 9 224 "Przeciw" 1
"1289" 1289 0 223 0 10 223 "Przeciw" 1
"1290" 1290 0 224 0 9 224 "Przeciw" 1
"1291" 1291 0 216 0 17 216 "Przeciw" 1
"1292" 1292 0 221 0 12 221 "Przeciw" 1
"1293" 1293 0 225 0 8 225 "Przeciw" 1
"1294" 1294 0 225 0 8 225 "Przeciw" 1
"1295" 1295 0 220 0 13 220 "Przeciw" 1
"1296" 1296 0 221 0 12 221 "Przeciw" 1
"1297" 1297 0 225 0 8 225 "Przeciw" 1
"1298" 1298 0 227 0 6 227 "Przeciw" 1
"1299" 1299 228 0 0 5 228 "Za" 1
"1300" 1300 0 228 0 5 228 "Przeciw" 1
"1301" 1301 228 0 0 5 228 "Za" 1
"1302" 1302 3 221 0 9 224 "Przeciw" 0.99
"1303" 1303 225 0 0 8 225 "Za" 1
"1304" 1304 0 228 0 5 228 "Przeciw" 1
"1305" 1305 0 227 0 6 227 "Przeciw" 1
"1306" 1306 0 227 0 6 227 "Przeciw" 1
"1307" 1307 227 0 0 6 227 "Za" 1
"1308" 1308 2 214 0 17 216 "Przeciw" 0.99
"1309" 1309 225 1 0 7 226 "Za" 1
"1310" 1310 227 0 0 6 227 "Za" 1
"1311" 1311 221 0 0 12 221 "Za" 1
"1312" 1312 0 221 0 12 221 "Przeciw" 1
"1313" 1313 221 0 0 12 221 "Za" 1
"1314" 1314 213 0 0 21 213 "Za" 1
"1315" 1315 1 215 0 18 216 "Przeciw" 1
"1316" 1316 0 217 0 17 217 "Przeciw" 1
"1317" 1317 1 218 0 15 219 "Przeciw" 1
"1318" 1318 0 220 0 14 220 "Przeciw" 1
"1319" 1319 0 224 0 10 224 "Przeciw" 1
"1320" 1320 0 221 0 13 221 "Przeciw" 1
"1321" 1321 0 224 0 10 224 "Przeciw" 1
"1322" 1322 0 226 0 8 226 "Przeciw" 1
"1323" 1323 0 227 0 7 227 "Przeciw" 1
"1324" 1324 0 226 0 8 226 "Przeciw" 1
"1325" 1325 0 224 0 10 224 "Przeciw" 1
"1326" 1326 0 222 0 12 222 "Przeciw" 1
"1327" 1327 0 224 0 10 224 "Przeciw" 1
"1328" 1328 0 226 0 8 226 "Przeciw" 1
"1329" 1329 0 226 0 8 226 "Przeciw" 1
"1330" 1330 0 226 0 8 226 "Przeciw" 1
"1331" 1331 0 223 0 11 223 "Przeciw" 1
"1332" 1332 0 225 0 9 225 "Przeciw" 1
"1333" 1333 0 225 0 9 225 "Przeciw" 1
"1334" 1334 0 223 0 11 223 "Przeciw" 1
"1335" 1335 0 222 1 11 223 "Przeciw" 1
"1336" 1336 0 224 0 10 224 "Przeciw" 1
"1337" 1337 0 227 0 7 227 "Przeciw" 1
"1338" 1338 0 223 2 9 225 "Przeciw" 0.99
"1339" 1339 0 225 0 9 225 "Przeciw" 1
"1340" 1340 0 225 0 9 225 "Przeciw" 1
"1341" 1341 0 225 0 9 225 "Przeciw" 1
"1342" 1342 0 225 0 9 225 "Przeciw" 1
"1343" 1343 228 0 0 6 228 "Za" 1
"1344" 1344 226 0 0 8 226 "Za" 1
"1345" 1345 224 3 0 7 227 "Za" 0.99
"1346" 1346 0 222 0 12 222 "Przeciw" 1
"1347" 1347 0 224 0 10 224 "Przeciw" 1
"1348" 1348 0 223 0 11 223 "Przeciw" 1
"1349" 1349 0 220 0 14 220 "Przeciw" 1
"1350" 1350 224 0 0 10 224 "Za" 1
"1351" 1351 226 0 1 7 227 "Za" 1
"1352" 1352 0 227 0 7 227 "Przeciw" 1
"1353" 1353 0 228 0 6 228 "Przeciw" 1
"1354" 1354 0 227 0 7 227 "Przeciw" 1
"1355" 1355 0 225 0 9 225 "Przeciw" 1
"1356" 1356 0 227 0 7 227 "Przeciw" 1
"1357" 1357 0 224 0 10 224 "Przeciw" 1
"1358" 1358 0 228 0 6 228 "Przeciw" 1
"1359" 1359 0 219 0 15 219 "Przeciw" 1
"1360" 1360 0 224 0 10 224 "Przeciw" 1
"1361" 1361 229 0 0 5 229 "Za" 1
"1362" 1362 0 229 0 5 229 "Przeciw" 1
"1363" 1363 0 229 0 5 229 "Przeciw" 1
"1364" 1364 0 226 0 8 226 "Przeciw" 1
"1365" 1365 0 226 0 8 226 "Przeciw" 1
"1366" 1366 0 226 0 8 226 "Przeciw" 1
"1367" 1367 0 228 0 6 228 "Przeciw" 1
"1368" 1368 0 222 0 12 222 "Przeciw" 1
"1369" 1369 0 227 0 7 227 "Przeciw" 1
"1370" 1370 0 227 0 7 227 "Przeciw" 1
"1371" 1371 0 225 0 9 225 "Przeciw" 1
"1372" 1372 0 220 0 14 220 "Przeciw" 1
"1373" 1373 0 223 0 11 223 "Przeciw" 1
"1374" 1374 0 222 0 12 222 "Przeciw" 1
"1375" 1375 0 226 0 8 226 "Przeciw" 1
"1376" 1376 2 220 0 12 222 "Przeciw" 0.99
"1377" 1377 0 224 0 10 224 "Przeciw" 1
"1378" 1378 0 218 0 16 218 "Przeciw" 1
"1379" 1379 221 5 0 8 226 "Za" 0.98
"1380" 1380 0 227 0 7 227 "Przeciw" 1
"1381" 1381 0 221 0 13 221 "Przeciw" 1
"1382" 1382 0 217 0 17 217 "Przeciw" 1
"1383" 1383 0 218 0 16 218 "Przeciw" 1
"1384" 1384 1 222 0 11 223 "Przeciw" 1
"1385" 1385 0 224 0 10 224 "Przeciw" 1
"1386" 1386 0 222 0 12 222 "Przeciw" 1
"1387" 1387 0 224 0 10 224 "Przeciw" 1
"1388" 1388 0 212 0 22 212 "Przeciw" 1
"1389" 1389 0 221 0 13 221 "Przeciw" 1
"1390" 1390 0 222 0 12 222 "Przeciw" 1
"1391" 1391 0 222 0 12 222 "Przeciw" 1
"1392" 1392 0 223 0 11 223 "Przeciw" 1
"1393" 1393 0 224 0 10 224 "Przeciw" 1
"1394" 1394 0 224 0 10 224 "Przeciw" 1
"1395" 1395 0 220 0 14 220 "Przeciw" 1
"1396" 1396 1 219 0 14 220 "Przeciw" 1
"1397" 1397 227 0 0 7 227 "Za" 1
"1398" 1398 223 0 0 11 223 "Za" 1
"1399" 1399 225 0 0 9 225 "Za" 1
"1400" 1400 228 0 0 6 228 "Za" 1
"1401" 1401 2 213 1 18 216 "Przeciw" 0.99
"1402" 1402 222 1 0 11 223 "Za" 1
"1403" 1403 0 226 0 8 226 "Przeciw" 1
"1404" 1404 227 0 0 7 227 "Za" 1
"1405" 1405 223 1 0 10 224 "Za" 1
"1406" 1406 228 0 0 6 228 "Za" 1
"1407" 1407 0 227 0 7 227 "Przeciw" 1
"1408" 1408 1 223 0 10 224 "Przeciw" 1
"1409" 1409 2 224 0 8 226 "Przeciw" 0.99
"1410" 1410 224 1 0 9 225 "Za" 1
"1411" 1411 225 0 0 9 225 "Za" 1
"1412" 1412 227 1 0 6 228 "Za" 1
"1413" 1413 223 4 0 7 227 "Za" 0.98
"1414" 1414 0 228 0 6 228 "Przeciw" 1
"1415" 1415 229 0 0 5 229 "Za" 1
"1416" 1416 0 229 0 5 229 "Przeciw" 1
"1417" 1417 220 4 0 10 224 "Za" 0.98
"1418" 1418 221 4 0 9 225 "Za" 0.98
"1419" 1419 226 2 0 6 228 "Za" 0.99
"1420" 1420 3 212 0 19 215 "Przeciw" 0.99
"1421" 1421 0 215 0 19 215 "Przeciw" 1
"1422" 1422 2 224 1 7 227 "Przeciw" 0.99
"1423" 1423 0 227 0 7 227 "Przeciw" 1
"1424" 1424 0 227 0 7 227 "Przeciw" 1
"1425" 1425 1 223 0 10 224 "Przeciw" 1
"1426" 1426 0 223 0 11 223 "Przeciw" 1
"1427" 1427 0 227 0 7 227 "Przeciw" 1
"1428" 1428 1 224 0 9 225 "Przeciw" 1
"1429" 1429 0 228 0 6 228 "Przeciw" 1
"1430" 1430 227 0 0 7 227 "Za" 1
"1431" 1431 227 0 0 7 227 "Za" 1
"1432" 1432 0 226 0 8 226 "Przeciw" 1
"1433" 1433 229 0 0 5 229 "Za" 1
"1434" 1434 228 0 0 6 228 "Za" 1
"1435" 1435 229 0 0 5 229 "Za" 1
"1436" 1436 0 226 0 8 226 "Przeciw" 1
"1437" 1437 0 228 1 5 229 "Przeciw" 1
"1438" 1438 229 0 0 5 229 "Za" 1
"1439" 1439 228 0 0 6 228 "Za" 1
"1440" 1440 0 228 0 6 228 "Przeciw" 1
"1441" 1441 4 222 0 8 226 "Przeciw" 0.98
"1442" 1442 227 2 0 5 229 "Za" 0.99
"1443" 1443 0 229 0 5 229 "Przeciw" 1
"1444" 1444 6 214 0 14 220 "Przeciw" 0.97
"1445" 1445 229 0 0 5 229 "Za" 1
"1446" 1446 228 0 0 6 228 "Za" 1
"1447" 1447 227 0 0 7 227 "Za" 1
"1448" 1448 229 0 0 5 229 "Za" 1
"1449" 1449 229 0 0 5 229 "Za" 1
"1450" 1450 229 0 0 5 229 "Za" 1
"1451" 1451 229 0 0 5 229 "Za" 1
"1452" 1452 227 1 0 6 228 "Za" 1
"1453" 1453 222 2 0 10 224 "Za" 0.99
"1454" 1454 210 4 1 19 215 "Za" 0.98
"1455" 1455 0 225 0 9 225 "Przeciw" 1
"1456" 1456 0 224 0 10 224 "Przeciw" 1
"1457" 1457 223 0 0 11 223 "Za" 1
"1458" 1458 223 0 0 11 223 "Za" 1
"1459" 1459 226 0 0 8 226 "Za" 1
"1460" 1460 225 0 0 9 225 "Za" 1
"1461" 1461 0 226 0 8 226 "Przeciw" 1
"1462" 1462 0 224 0 10 224 "Przeciw" 1
"1463" 1463 0 225 0 9 225 "Przeciw" 1
"1464" 1464 228 1 0 5 229 "Za" 1
"1465" 1465 0 228 0 6 228 "Przeciw" 1
"1466" 1466 0 217 4 13 221 "Przeciw" 0.98
"1467" 1467 227 2 0 5 229 "Za" 0.99
"1468" 1468 0 228 0 6 228 "Przeciw" 1
"1469" 1469 4 225 0 5 229 "Przeciw" 0.98
"1470" 1470 229 0 0 5 229 "Za" 1
"1471" 1471 229 0 0 5 229 "Za" 1
"1472" 1472 0 227 0 7 227 "Przeciw" 1
"1473" 1473 227 0 0 7 227 "Za" 1
"1474" 1474 0 228 0 6 228 "Przeciw" 1
"1475" 1475 227 0 0 7 227 "Za" 1
"1476" 1476 225 3 0 6 228 "Za" 0.99
"1477" 1477 2 227 0 5 229 "Przeciw" 0.99
"1478" 1478 226 0 0 8 226 "Za" 1
"1479" 1479 226 1 0 7 227 "Za" 1
"1480" 1480 2 227 0 5 229 "Przeciw" 0.99
"1481" 1481 217 6 0 11 223 "Za" 0.97
"1482" 1482 11 216 0 7 227 "Przeciw" 0.95
"1483" 1483 223 3 0 8 226 "Za" 0.99
"1484" 1484 0 224 0 10 224 "Przeciw" 1
"1485" 1485 227 0 0 7 227 "Za" 1
"1486" 1486 0 227 0 7 227 "Przeciw" 1
"1487" 1487 227 0 0 7 227 "Za" 1
"1488" 1488 225 2 0 7 227 "Za" 0.99
"1489" 1489 224 4 0 6 228 "Za" 0.98
"1490" 1490 223 1 0 10 224 "Za" 1
"1491" 1491 4 212 0 18 216 "Przeciw" 0.98
"1492" 1492 214 0 0 20 214 "Za" 1
"1493" 1493 221 0 0 13 221 "Za" 1
"1494" 1494 210 11 0 13 221 "Za" 0.95
"1495" 1495 0 222 0 12 222 "Przeciw" 1
"1496" 1496 223 0 0 11 223 "Za" 1
"1497" 1497 219 1 0 14 220 "Za" 1
"1498" 1498 214 3 0 17 217 "Za" 0.99
"1499" 1499 0 219 0 15 219 "Przeciw" 1
"1500" 1500 0 218 0 16 218 "Przeciw" 1
"1501" 1501 0 220 0 14 220 "Przeciw" 1
"1502" 1502 0 218 0 16 218 "Przeciw" 1
"1503" 1503 0 209 1 24 210 "Przeciw" 1
"1504" 1504 0 216 0 18 216 "Przeciw" 1
"1505" 1505 0 216 0 18 216 "Przeciw" 1
"1506" 1506 0 214 0 20 214 "Przeciw" 1
"1507" 1507 0 221 0 13 221 "Przeciw" 1
"1508" 1508 0 219 0 15 219 "Przeciw" 1
"1509" 1509 0 217 0 17 217 "Przeciw" 1
"1510" 1510 0 220 0 14 220 "Przeciw" 1
"1511" 1511 0 221 0 13 221 "Przeciw" 1
"1512" 1512 0 217 0 17 217 "Przeciw" 1
"1513" 1513 0 217 0 17 217 "Przeciw" 1
"1514" 1514 5 214 1 14 220 "Przeciw" 0.97
"1515" 1515 0 222 0 12 222 "Przeciw" 1
"1516" 1516 0 221 0 13 221 "Przeciw" 1
"1517" 1517 0 218 0 16 218 "Przeciw" 1
"1518" 1518 0 223 0 11 223 "Przeciw" 1
"1519" 1519 0 221 0 13 221 "Przeciw" 1
"1520" 1520 0 219 0 15 219 "Przeciw" 1
"1521" 1521 0 221 0 13 221 "Przeciw" 1
"1522" 1522 0 222 0 12 222 "Przeciw" 1
"1523" 1523 0 219 0 15 219 "Przeciw" 1
"1524" 1524 1 217 0 16 218 "Przeciw" 1
"1525" 1525 0 216 1 17 217 "Przeciw" 1
"1526" 1526 0 219 0 15 219 "Przeciw" 1
"1527" 1527 0 214 0 20 214 "Przeciw" 1
"1528" 1528 0 218 0 16 218 "Przeciw" 1
"1529" 1529 0 219 1 14 220 "Przeciw" 1
"1530" 1530 0 220 0 14 220 "Przeciw" 1
"1531" 1531 0 220 0 14 220 "Przeciw" 1
"1532" 1532 0 218 0 16 218 "Przeciw" 1
"1533" 1533 0 220 0 14 220 "Przeciw" 1
"1534" 1534 0 221 0 13 221 "Przeciw" 1
"1535" 1535 0 219 0 15 219 "Przeciw" 1
"1536" 1536 0 220 0 14 220 "Przeciw" 1
"1537" 1537 1 216 0 17 217 "Przeciw" 1
"1538" 1538 0 220 0 14 220 "Przeciw" 1
"1539" 1539 1 220 0 13 221 "Przeciw" 1
"1540" 1540 0 219 0 15 219 "Przeciw" 1
"1541" 1541 0 217 0 17 217 "Przeciw" 1
"1542" 1542 0 222 0 12 222 "Przeciw" 1
"1543" 1543 0 219 0 15 219 "Przeciw" 1
"1544" 1544 0 219 0 15 219 "Przeciw" 1
"1545" 1545 0 220 0 14 220 "Przeciw" 1
"1546" 1546 0 219 0 15 219 "Przeciw" 1
"1547" 1547 0 216 0 18 216 "Przeciw" 1
"1548" 1548 0 221 1 12 222 "Przeciw" 1
"1549" 1549 0 218 0 16 218 "Przeciw" 1
"1550" 1550 0 221 0 13 221 "Przeciw" 1
"1551" 1551 0 222 0 12 222 "Przeciw" 1
"1552" 1552 0 220 0 14 220 "Przeciw" 1
"1553" 1553 0 220 0 14 220 "Przeciw" 1
"1554" 1554 215 6 0 13 221 "Za" 0.97
"1555" 1555 0 221 0 13 221 "Przeciw" 1
"1556" 1556 0 220 0 14 220 "Przeciw" 1
"1557" 1557 0 221 0 13 221 "Przeciw" 1
"1558" 1558 0 217 0 17 217 "Przeciw" 1
"1559" 1559 0 219 0 15 219 "Przeciw" 1
"1560" 1560 0 221 0 13 221 "Przeciw" 1
"1561" 1561 0 219 0 15 219 "Przeciw" 1
"1562" 1562 0 222 0 12 222 "Przeciw" 1
"1563" 1563 1 221 0 12 222 "Przeciw" 1
"1564" 1564 0 223 0 11 223 "Przeciw" 1
"1565" 1565 0 223 0 11 223 "Przeciw" 1
"1566" 1566 0 215 0 19 215 "Przeciw" 1
"1567" 1567 0 223 0 11 223 "Przeciw" 1
"1568" 1568 2 219 1 12 222 "Przeciw" 0.99
"1569" 1569 0 223 0 11 223 "Przeciw" 1
"1570" 1570 219 4 0 11 223 "Za" 0.98
"1571" 1571 6 216 0 12 222 "Przeciw" 0.97
"1572" 1572 0 219 3 12 222 "Przeciw" 0.99
"1573" 1573 0 221 0 13 221 "Przeciw" 1
"1574" 1574 0 221 0 13 221 "Przeciw" 1
"1575" 1575 0 223 0 11 223 "Przeciw" 1
"1576" 1576 0 218 0 16 218 "Przeciw" 1
"1577" 1577 0 217 0 17 217 "Przeciw" 1
"1578" 1578 0 219 0 15 219 "Przeciw" 1
"1579" 1579 0 221 0 13 221 "Przeciw" 1
"1580" 1580 0 219 0 15 219 "Przeciw" 1
"1581" 1581 3 216 0 15 219 "Przeciw" 0.99
"1582" 1582 0 223 0 11 223 "Przeciw" 1
"1583" 1583 0 217 0 17 217 "Przeciw" 1
"1584" 1584 1 220 0 13 221 "Przeciw" 1
"1585" 1585 220 1 0 13 221 "Za" 1
"1586" 1586 2 216 1 15 219 "Przeciw" 0.99
"1587" 1587 221 0 1 12 222 "Za" 1
"1588" 1588 220 0 0 14 220 "Za" 1
"1589" 1589 222 0 0 12 222 "Za" 1
"1590" 1590 222 0 0 12 222 "Za" 1
"1591" 1591 221 0 0 13 221 "Za" 1
"1592" 1592 222 0 0 12 222 "Za" 1
"1593" 1593 2 219 0 13 221 "Przeciw" 0.99
"1594" 1594 217 5 0 12 222 "Za" 0.98
"1595" 1595 217 0 0 17 217 "Za" 1
"1596" 1596 220 0 0 14 220 "Za" 1
"1597" 1597 219 0 0 15 219 "Za" 1
"1598" 1598 223 0 0 11 223 "Za" 1
